,Total investment,Gross national savings,General government revenue,General government total expenditure,General government net lending/borrowing,General government primary net lending/borrowing,General government net debt,General government gross debt,Current account balance,GDP GROWTH,Exports of goods and services (% of GDP),"Inflation, consumer prices (annual %)",Imports of goods and services (% of GDP),Expense (% of GDP),Domestic credit to private sector (% of GDP),Research and development expenditure (% of GDP),Tax revenue (% of GDP)
3351,20.207,26.429,28.669,37.745,-6.333,4.62,,141.4,-7.086,-1.457147209,31.33526663,12.610552,49.58513369,28.90174567,26.40566482,0,24.27817173
3352,21.436,25.624,29.641,38.627,-6.403,3.17,,139.465,-13.634,1.730376267,30.3686139,7.555856466,53.45320633,28.20107591,26.7957383,0,23.3643683
3353,19.933,24.956,30.442,38.638,-4.077,5.399,,143.895,-9.754,-0.61363604,30.18371146,6.873977087,51.85636689,27.5103722,28.98832874,0,24.33289303
3354,21.26,25.299,31.167,38.778,0.119,7.636,,138.735,-9.546,0.517686013,30.57588318,9.341500766,52.6836888,25.01598585,29.76976879,0,24.0092922
3355,22.474,25.787,32.773,38.389,-0.496,7.474,,137.892,-8.037,0.689822357,31.2546047,8.274078862,53.48633897,25.6804452,29.32293204,0,24.05321483
3356,21.352,28.235,33.617,37.295,-0.289,7.152,,121.878,-3.039,0.921487125,29.92166548,3.691542289,46.19585618,25.78646954,30.02946579,0,24.81530926
3357,21.288,28.788,33.63,37.229,-0.194,7.6,,113.695,-0.308,1.375223064,31.81343755,2.351021975,44.64172141,26.20142546,32.01803596,0,26.02666947
3358,22.532,29.343,33.587,36.686,0.452,7.462,,101.225,-2.687,0.997123062,34.65706257,4.37839865,48.86610995,26.66160077,40.76307316,0,26.22100376
3359,23.312,29.169,34.267,36.738,1.181,7.473,,94.386,-1.559,1.889923681,38.56384829,3.736638822,51.41405776,26.55779472,43.14040442,0,26.78106657
3360,24.269,29.217,34.234,37.266,0.915,7.114,,94.26,-2.22,0.892291654,38.03608075,3.905100009,52.07452689,25.78993782,48.29943821,0,27.45394175
3361,19.36,28.239,35.629,44.596,-3.059,3.465,,108.068,-0.44,-9.9,24.08513876,5.226777793,41.77462747,29.82962049,56.86229412,0,25.7094657
3362,35.007,31.182,,,-4.421,-3.252,17.447,47.839,-0.953,2.817591208,13.12707946,7.778581766,14.10068222,16.54789553,127.2087301,0,0
3363,33.824,42.19,,,-3.857,-2.561,21.106,52.876,0.383,4.260624493,14.12108067,4.912162918,13.50779505,16.74101953,130.2306619,0,0
3364,32.58,28.341,,,-3.816,-2.276,25.409,57.787,0.591,3.279742743,13.92073805,2.741040956,13.3725078,16.69639255,135.3900815,0,0
3365,31.154,13.293,,,-3.954,-2.05,30.102,63.623,1.64,3.630198572,13.29738618,1.899719713,11.76279758,16.69500471,140.0005215,0,0
3366,30.939,10.191,,,-2.626,-0.582,32.464,65.632,2.603,4.410880154,14.39325451,2.261613692,11.94736118,16.12797637,142.6398544,0,0
3367,30.879,5.605,34.614,41.346,-1.371,0.678,33.763,68.294,3.516,5.159807905,13.89321098,2.032277346,10.70284639,15.73455284,146.174847,0,0
3368,30.837,7.478,30.691,33.024,-1.361,0.638,36.572,74.038,3.985,3.294047613,10.91247822,0.595586799,7.238754507,15.41138901,151.9306124,0,0
3369,31.946,5.269,27.985,41.059,-0.359,1.559,33.784,75.728,3.26,4.648861398,9.937596069,0.126176842,7.168959033,15.01395838,167.7134655,0,0
3370,34.039,21.167,30.475,43.183,0.493,2.183,28.414,71.75,2.526,6.661636522,9.574755094,0.67855758,7.610886457,14.57112997,176.5375796,0,0
3371,34.833,31.712,34.763,41.484,1.228,2.653,22.341,65.514,2.026,4.925785413,10.11212202,2.272289621,8.760422465,15.01485043,185.1546043,0,0
3372,35.586,24.335,35.63,42.904,1.952,3.154,19.037,63.022,1.399,4.840929057,10.22039931,3.078516287,9.442966787,14.08086489,190.1562691,0,0
3373,35.266,14.924,33.904,43.812,1.671,2.688,17.252,62.226,1.862,3.523357235,9.786921445,3.251438488,8.287870196,0,189.9711585,0,13.13318922
3374,33.584,25.24,36.437,34.609,0.573,1.67,19.356,66.638,2.818,0.900586066,9.693351739,1.760283061,7.637724879,0,193.8751147,0,11.62717415
3375,31.767,32.472,33.745,35.853,-2.387,-1.243,23.627,72.712,2.903,-0.459219716,9.079611784,1.243045897,6.936003279,0,197.4100075,0,11.59076179
3376,30.652,32.973,31.639,33.913,-3.762,-2.69,29.581,84.361,2.611,1.083383174,8.839827126,0.695458058,6.970479106,15.02718352,195.5869075,0,0
3377,30.934,36.377,33.333,35.026,-4.296,-3.125,34.295,92.526,1.991,2.630999616,8.816470433,-0.127899045,7.573634501,15.02549301,193.5618998,0,0
3378,32.027,33.011,32.583,35.787,-4.869,-3.742,39.122,98.054,1.4,3.133870993,9.315745084,0.136600359,8.938123142,14.94907873,193.5036105,2.643029928,0
3379,31.11,30.427,30.579,33.52,-3.526,-2.359,44.923,104.971,2.117,0.981228732,10.38369564,1.747804587,9.399821984,14.43103005,206.5826884,2.721770048,0
3380,29.591,26.503,29.472,34.87,-10.047,-8.73,54.211,116.02,2.809,-1.270330495,10.3738061,0.661974191,8.629380124,20.1145616,214.5838172,2.827450037,0
3381,28.2,28.626,30.004,32.701,-6.749,-5.353,63.403,129.501,2.465,-0.333929958,9.805539002,-0.341296928,8.320091715,17.31089009,217.7608873,2.84671998,0
3382,28.417,27.713,29.125,33.12,-7.282,-5.847,67.769,135.609,2.628,2.764647551,10.4634942,-0.676578684,9.098877381,17.10955764,208.8150056,2.858409882,0
3383,27.755,25.966,29.348,32.121,-6.2,-4.734,74.571,145.124,1.97,0.386103426,10.07679996,-0.740055504,9.482804509,16.23339921,180.2015371,2.923480034,0
3384,25.899,29.753,28.688,33.166,-7.336,-5.821,83.505,154.096,2.609,0.041962499,10.85544561,-0.923494027,9.591676459,16.10706021,177.9180356,2.965140104,0
3385,25.661,36.148,33.684,36.216,-7.433,-5.923,89.534,160.021,3.085,1.535125499,11.46580158,-0.256541816,9.860323691,15.72937768,177.5363257,2.993200064,0
3386,25.638,34.115,35.505,36.594,-5.314,-4.05,94.205,169.49,3.721,2.186115694,12.78626462,-0.008573388,10.8780888,15.07375601,170.7718668,2.981250048,0
3387,26.052,24.067,32.283,37.704,-4.438,-3.484,93.868,174.293,3.521,1.803900872,13.81589572,-0.282946069,12.41405886,15.05184073,168.9034087,3.130919933,0
3388,26.078,23.905,31.373,35.26,-3.029,-2.377,93.141,174.033,3.792,1.372350128,15.65737405,0.249355116,14.35900205,14.84533332,166.6423504,3.227659941,0
3389,25.769,20.732,31.336,36.456,-2.901,-2.268,94.375,172.809,4.633,1.483969412,17.28912737,0.060039454,15.52745068,14.00379431,160.1678863,3.292570114,0
3390,25.87,26.984,29.167,33.964,-4.11,-3.275,105.612,180.715,2.792,-1.224289001,17.23554338,1.380078862,16.89393316,15.2644121,158.4960739,3.292239904,0
3391,22.603,27.465,25.693,34.535,-9.693,-8.561,120.304,198.703,2.745,-5.693236359,12.41956575,-1.35283673,11.97060079,18.21170069,165.5958398,3.195899963,0
3392,22.59,28.092,24.207,32.022,-9.076,-8,128.767,205.693,3.838,4.097917919,14.91850345,-0.728243208,13.57996924,17.22174681,158.614078,3.104949951,0
3393,23.541,21.722,25.827,35.645,-8.986,-7.784,139.808,219.094,2.084,0.023809524,14.77446226,-0.272455616,15.42049847,18.59567887,157.840353,3.205369949,0
3394,24.005,16.139,22.503,36.832,-8.196,-6.973,144.008,226.093,0.951,1.374750999,14.41477461,-0.04406451,16.0561363,18.11170475,158.2436635,3.173710108,0
3395,24.418,16.432,23.537,33.604,-7.611,-6.48,142.93,229.626,0.882,2.005100177,15.78415673,0.335037912,18.19461192,18.14065091,161.5201948,3.27895999,0
3396,25.036,18.729,27.103,35.579,-5.616,-4.506,145.147,233.528,0.751,0.296205514,17.41865535,2.759226714,20.01277922,17.57416477,162.5211493,3.367880106,0
3397,25.165,15.842,24.301,32.69,-3.678,-2.631,144.591,228.397,3.07,1.560626697,17.43675984,0.795279631,17.99064852,16.97383224,161.7803058,3.24071002,0
3398,24.836,13.752,24.761,28.418,-3.6,-2.532,149.562,232.52,3.953,0.753826746,16.05796924,-0.127258844,15.25227761,16.711263,162.3517033,3.106659889,0
3399,25.215,8.826,25.252,28.836,-3.099,-2.164,148.109,231.416,4.128,1.675331752,17.5914391,0.484199796,16.83177447,16.1953847,167.6277634,3.166359901,0
3400,25.642,12.032,25.719,30.379,-2.471,-1.677,151.037,232.325,3.528,0.643391023,18.3149456,0.989094598,18.2949862,16.07131918,167.3471485,3.221139908,0
3401,25.773,17.019,24.297,30.31,-3.032,-2.352,151.46,236.277,3.444,-0.402169201,17.46352643,0.468776159,17.75289168,16.42389787,175.3637858,3.214890003,0
3402,25.318,12.971,22.655,31.245,-8.966,-8.328,162.648,259.433,2.92,-4.278603688,15.5494225,-0.024995834,15.81854648,23.62495975,193.7473195,3.274600029,0
3403,43.849,,,,,,,,9.279,11.18484646,40.38973302,11.11111111,85.30345952,0,46.49703837,0,0
3404,53.719,,,,,,,,-0.86,17.17871742,43.64213724,7.7,98.54342123,0,47.7092365,0,0
3405,46.451,,,,,,,,-6.888,7.025943389,40.61572026,7.428040854,94.2791346,0,51.08690382,0,0
3406,40.513,,,,,,,,-7.698,-2.219738555,35.79984328,5.020167098,81.33885593,0,55.59588044,0,0
3407,36.717,,,,,,,,-5.164,4.291687767,39.07943656,3.847472738,79.54652563,0,59.35644342,0,0
3408,26.358,,,,-6.732,-3.676,,,-5.051,-2.706947165,39.65797219,2.985074627,76.25596265,0,60.74835076,0,0
3409,24.949,,,,-2.333,0.982,,,-0.602,5.504634251,28.30171837,0,53.53715688,0,57.85338094,0,0
3410,29.03,,,,-13.074,-9.3,,,-5.054,2.323274371,33.06948878,-0.2,57.71198671,0,59.24056501,0,0
3411,27.368,,,,-12.708,-6.847,174.236,179.386,-4.504,1.462169823,43.44569288,6.613226453,64.67909431,0,62.4528856,0,0
3412,27.535,,,,-6.721,1.699,206.465,213.782,8.778,-10.72921928,56.05029891,25.7127193,74.39703154,0,64.66101835,0,0
3413,39.414,,,,-7.274,1.717,215.769,222.029,-5.294,-0.275903906,59.83484843,16.19213756,89.61283546,29.68961646,62.27525262,0,18.00659158
3414,30.764,,,,-9.907,-0.685,194.494,202.726,-8.783,1.608531067,57.39012847,8.155495979,79.87153482,28.95672752,62.36193374,0,17.94996619
3415,41.407,7.502,,,1.828,9.802,145.358,151.312,-15.085,14.34977606,50.23266397,3.995835606,81.41203468,24.6856304,55.89569023,0,22.97224684
3416,43.792,14.101,,,-2.108,3.632,131.427,138.38,-11.028,4.48698978,50.33512769,3.316666667,80.15010555,25.89563382,60.65799094,0,20.91622902
3417,39.205,20.903,22.198,,-2.274,2.587,118.328,127.606,-6.227,4.9714767,47.86224497,3.516696241,70.4739311,24.92805178,64.50129667,0,19.99082
3418,40.12,22.038,16.861,,-1.693,3.122,109.049,116.139,-3.772,6.200874444,51.72121238,2.353124513,72.86147581,26.13994528,68.86251511,0,20.7086347
3419,36.119,12.577,13.223,,-3.204,1.107,104.413,115.018,-3.105,2.087020782,52.87889893,6.501218027,78.18022437,28.8079241,69.36318104,0,21.68967343
3420,30.036,11.993,13.471,,-2.941,1.215,96.418,107.76,0.393,3.308475383,49.24759893,3.037884203,71.48951395,28.41998715,69.99102641,0,19.05572966
3421,26.235,10.271,18.188,,-5.398,-1.299,105.735,110.854,0.173,3.01217269,44.79510499,3.091666667,64.25729794,28.51670291,69.12631466,0,18.12346251
3422,23.809,16.763,17.538,,-2.697,1.619,102.652,109.141,4.819,3.389530794,43.31078518,0.606256568,61.15958846,26.7706765,71.38786494,0,18.10878632
3423,27.398,20.142,21.855,,-3.995,0.779,87.397,99.261,0.315,4.245711921,41.82739594,0.666880926,68.50150866,27.11920916,72.08740227,0,18.99811626
3424,26.236,20.604,25.654,,-2.774,1.143,90.804,94.543,-0.269,5.269957575,42.13429294,1.772204374,67.15118563,26.98791584,75.70839292,0,18.68048462
3425,24.675,23.13,22.451,20.527,-4.478,-1.195,91.167,95.753,5.078,5.783807927,47.42125405,1.83299389,66.61760377,28.33676774,72.7396232,0.336890012,17.48160141
3426,24.748,24.82,25.351,21.355,-2.532,0.805,87.811,89.306,11.4,4.161667555,47.37227994,1.63,68.33455531,29.4660174,70.80223277,0,18.21793684
3427,33.783,27.088,24.55,21.263,-1.089,1.43,78.566,81.548,0.332,8.567214242,52.18949684,3.361868215,82.43211509,32.13783386,74.69885921,0,20.99550234
3428,41.568,29.157,28.084,22.006,-5.421,-2.741,73.477,73.814,-17.5,8.146594811,52.70458008,3.493685346,94.20431119,35.64802366,88.09189298,0,24.41516537
3429,35.022,31.432,27.452,19.8,-3.886,-1.173,60.201,67.449,-11.117,8.092975278,53.87432789,6.251724667,87.87305394,32.75362047,91.76859883,0,24.55486445
3430,37.023,27.541,28.839,23.705,-5.12,-2.365,59.401,65.388,-16.29,8.176169952,54.23491299,4.74390639,91.75933329,33.88424983,91.63205922,0,24.68985187
3431,36.049,32.19,28.295,27.068,-4.797,-2.562,52.691,54.24,-9.075,7.220386373,56.05049657,13.971231,84.8624294,30.46801263,78.43456367,0.421539992,17.15221065
3432,32.539,25.841,22.142,23.47,-8.842,-6.683,55.765,57.965,-5.075,5.023710073,45.07547171,-0.739069743,67.07652648,29.21381903,73.31976343,0,16.53035158
3433,35.038,26.309,23.943,22.473,-7.814,-5.814,57.465,59.437,-6.946,2.314834221,46.99714264,4.845518759,67.22553505,26.24033085,71.25475882,0,15.49909081
3434,31.748,28.293,27.045,21.234,-9.818,-7.833,60.265,62.069,-10.026,2.737179886,46.55057763,4.162441629,72.14910187,28.84771449,71.82594793,0,14.60823722
3435,31.032,26.31,26.343,21.912,-14.329,-11.793,69.052,70.521,-14.892,2.429358001,45.22598541,4.515229567,72.62960228,28.87464124,71.28902892,0,14.92128052
3436,26.6,25.395,24.754,19.809,-10.067,-7.113,72.228,75.584,-10.169,2.609947375,41.29560357,4.824623143,70.15592442,26.23999993,70.52722512,0,14.930515
3437,25.808,28.551,23.742,21.26,-8.475,-5.018,72.344,75.013,-7.079,3.384078099,42.13390771,2.89947905,67.80489783,27.48775927,66.66394155,0,15.43164403
3438,24.835,24.648,16.611,22.87,-8.389,-5.15,75.809,78.423,-8.993,2.496528793,36.54443702,-0.87685136,58.8134752,25.71469824,66.71117103,0,14.95102562
3439,23.407,21.905,17.008,21.512,-3.657,-0.768,74.352,77.432,-9.656,1.994180849,34.39521007,-0.778430463,54.32550783,25.85784018,70.95308036,0.695469975,15.02063044
3440,19.435,23.3,19.822,24.088,-3.584,-0.733,73.61,76.022,-10.61,2.473598154,34.70653187,3.323894476,55.36187737,25.55887443,74.49296984,0,14.70212424
3441,18.932,25.189,21.426,18.847,-4.66,-1.414,73.948,75.061,-6.9,1.919072636,35.12775864,4.462311085,52.83614986,26.29207354,75.62121457,0,14.72884805
3442,18.756,23.666,19.679,20.248,-6.013,-2.446,77.287,78.015,-1.738,1.751239735,36.67104733,0.761514047,49.15002719,26.24826661,76.89981493,0,14.81400175
3443,18.705,24.966,17.509,24.546,-8.59,-4.468,87.881,87.978,-5.734,-1.606636278,0,0.333294351,0,28.24307831,83.36634409,0,16.02527822
3444,,3.966,,,,,,,,0,0,0,0,0,0,0,0
3445,,7.583,,,,,,,,0,0,0,0,0,0,0,0
3446,,10.51,13.11,16.181,,,,,,0,0,0,0,0,0,0,0
3447,,12.655,12.461,14.627,,,,,,0,0,0,0,0,0,0,0
3448,,10.671,12.321,14.873,,,,,,0,0,0,0,0,0,0,0
3449,,15.415,12.537,15.588,,,,,,0,0,0,0,0,0,0,0
3450,,13.812,12.314,15.295,,,,,,0,0,0,0,0,0,0,0
3451,,12.024,13.207,15.476,,,,,,0,0,0,0,0,0,0,0
3452,,12.182,13.965,15.935,,,,,,0,0,0,0,0,0,0,0
3453,,9.297,13.92,16.312,,,,,,0,0,0,0,0,0,0,0
3454,,11.325,13.903,17.183,,,,,,0,0,0,0,0,0,0,0
3455,,11.157,9.876,16.437,,,,,,-11,0,0,0,0,0,0,0
3456,40.915,8.138,9.325,17.601,,,,,-51.66,-5.299999999,74.00497098,0,75.33167081,0,0,0,0
3457,26.849,10.744,10.348,18.922,,,,,-8.637,-9.200000002,37.89539511,0,46.73912674,0,0,0,0
3458,28.704,10.349,14.654,18.796,,,,,-7.663,-12.6,37.06473771,1877.372395,47.1170013,0,0,0,0
3459,23.319,8.798,17.099,17.328,,,,,-1.281,-8.200000001,38.97386091,176.1552989,43.54854613,0,0,0,0
3460,16.147,8.837,14.728,15.219,,,,,-3.57,0.500000002,35.26880493,39.18254237,36.00476836,0,0,0,0
3461,15.599,7.724,14.645,15.552,,,,,-3.606,1.699999999,34.91685667,17.40804106,37.44269403,18.74242177,0,0.293370008,6.787220587
3462,15.804,8.673,15.315,15.343,,,,,-5.534,-1.899999999,30.34420329,7.146326655,34.85997945,16.64720915,0,0.220390007,7.294793896
3463,17.776,21.192,14.525,13.682,,,,,-1.014,2.699999998,42.46209551,8.296027653,40.11705585,14.18230586,0,0.183829993,7.745369934
3464,18.139,15.999,14.475,14.094,,,,,2.003,9.800000002,56.6024268,13.18089059,49.09726583,13.72158312,0,0.181040004,10.22139507
3465,26.876,16.603,14.412,14.94,,,,,-6.272,13.5,45.89501861,8.354137772,46.9540499,13.56821609,0,0.220090002,9.642300653
3466,27.288,14.777,14.356,15.651,1.924,2.208,7.852,17.592,-4.158,9.8,46.99064076,5.836924521,47.04104489,12.69109798,0,0.255089998,12.13435978
3467,25.704,16.506,15.286,16.013,3.996,3.685,3.58,14.962,-0.884,9.3,48.41702209,6.438218101,43.04631033,13.88722184,0,0.252460003,13.08323765
3468,26.311,16.195,15.95,15.448,3.287,2.74,0.028,11.392,0.777,9.600000001,52.50041043,6.88205439,43.90878928,14.07074278,0,0.248370007,13.90867797
3469,30.97,15.782,16.056,16.249,6.078,5.599,-6.129,8.099,-1.813,9.699999999,53.19435825,7.579999291,44.56814477,0,0,0.283609986,0
3470,33.901,16.626,16.878,17.31,7.653,7.195,-10.855,6.667,-2.469,10.7,50.97529784,8.721693861,40.47822896,0,0,0.242809996,0
3471,35.527,17.163,17.122,18.076,5.134,4.183,-15.574,4.092,-7.986,8.9,49.31282089,10.84683621,42.84881221,0,0,0.208839998,0
3472,27.506,14.506,16.964,18.915,1.227,1.54,-13.913,6.766,4.684,3.3,57.14638494,17.13989978,37.14841971,0,0,0.216539994,0
3473,29.415,15.145,17.15,20.274,-1.328,-1.417,-11.03,10.227,-3.574,1.199999999,41.83842245,7.316078583,33.92764502,0,0,0.22924,0
3474,25.374,16.043,17.87,21.543,1.47,1.816,-10.249,10.683,0.936,7.3,44.2441795,7.400463567,29.8940864,16.46783199,0,0.153410003,15.71238046
3475,22.998,13.684,16.48,20.118,5.811,5.708,-12.706,10.161,5.294,7.400000001,46.46466279,8.424887619,26.65319426,15.20707592,0,0.153490007,18.25783421
3476,25.23,14.717,16.81,22.098,4.431,3.783,-15.941,12.125,1.08,4.8,44.10966304,5.09791485,29.61406945,15.79604355,0,0.165250003,13.31209815
3477,24.57,14.567,17.985,23.23,4.946,4.418,-17.604,12.603,0.826,5.999999999,38.61703772,5.846409173,26.79057161,14.60898154,0,0.171320006,16.03017776
3478,25.79,15.63,17.672,23.425,2.482,2.014,-19.14,14.496,2.761,4.200000001,39.34175809,6.706578291,25.63027656,15.30891499,0,0.167219996,14.19343274
3479,27.908,15.821,17.145,23.827,-6.259,-5.887,-30.754,21.882,-3.26,1.2,28.51670801,6.665776115,24.5330208,15.48714271,37.72910693,0.169510007,9.835711552
3480,27.828,13.952,17.891,25.344,-4.503,-4.279,-23.759,19.677,-5.923,1.1,31.84388864,14.54602379,28.46770794,16.3309403,33.03022982,0.141790003,9.924250197
3481,26.352,13.661,17.802,25.169,-4.266,-5.229,-15.781,19.869,-3.052,4.1,32.39775294,7.440004373,24.427635,19.02613921,29.18759774,0.126670003,10.30301138
3482,25.258,13.965,17.543,24.452,2.58,1.786,-15.78,20.259,-0.069,4.1,37.62521843,6.019130966,25.90273809,14.70504331,25.93253398,0.116829999,11.71779959
3483,27.628,14.101,17,24.4,-0.57,-0.765,-13.909,19.944,-3.961,4.5,36.4389871,5.245476796,28.41962945,16.06421255,24.2664786,0.118409999,11.78694274
3484,28.807,14.936,16.666,24.796,-7.037,-7.681,-8.624,26.357,-3.841,-2.5,30.5289068,6.771545828,26.49753557,16.83286427,25.6352311,0.126019999,8.318809314
3485,22.176,,,,,,,,-6.516,5.591976206,29.51696422,13.85818146,35.89983172,0,21.81177808,0,0
3486,23.459,,,,,,,,-4.433,3.773544194,30.45988132,11.60305344,33.82030444,0,21.00307985,0,0
3487,21.191,,,,-3.071,-1.119,,,-2.504,1.506478258,26.657466,20.66671467,31.55827115,0,20.43702436,0,0
3488,20.731,,,,-2.166,-0.101,,,-0.419,1.309050241,25.94993241,11.39778274,28.21277299,0,19.32301155,0,0
3489,19.424,,,,-2.552,-0.417,,,-1.084,1.755216977,26.74989265,10.28409821,32.05400493,0,18.98640335,0,0
3490,24.024,,,,-3.051,-0.647,,,-0.988,4.300561819,25.29893296,13.00656642,30.14650159,0,19.33408457,0,0
3491,22.466,,,,-2.981,-0.486,,,-0.325,7.177555391,25.84835527,2.534275989,29.89303032,0,19.31198823,0,0
3492,23.066,,,,-2.268,0.377,,,-3.311,5.937107444,21.30522135,8.63767319,26.39754666,0,18.41641773,0,0
3493,23.534,,41.68,,-1.969,1.04,,,-2.998,6.203183823,22.37121356,12.26496305,27.60376853,0,18.92614283,0,0
3494,17.955,,53.176,,-2.392,0.629,,,-3.788,4.690348768,23.03302943,13.78931728,30.1233478,0,19.22447875,0,0
3495,22.859,,85.77,89.696,-3.28,0.01,,,-4.348,4.192050972,25.69260596,17.78181443,31.32830772,0,18.65653235,0,0
3496,20.439,,74.824,71.451,-6.561,-3.071,,,-1.878,1.438346792,27.04163232,20.08449558,28.5560669,0,19.95807259,0,0
3497,15.487,,85.315,84.306,-8.276,-3.178,,,-2.37,-0.799493959,26.26037419,27.33236445,26.67049591,0,22.15245024,0,0
3498,16.822,,77.106,69.252,-8.574,-1.905,,,8.574,0.353197256,38.90363017,45.9788813,33.95485119,0,18.49619644,0,0
3499,16.15,,67.685,66.778,-4.142,1.438,,,5.807,2.632784518,37.04028084,28.81438943,34.22584439,0,19.83415589,0,0
3500,16.658,,79.01,85.312,-0.23,3.495,,,-1.779,4.406216525,32.59170122,1.554328161,39.15404042,0,25.81411778,0,0
3501,13.028,,58.657,83.321,-0.49,2.461,,,0.364,4.146839269,25.20060195,8.864087416,32.11150875,0,21.68162611,0,0
3502,13.482,,91.658,84.597,-0.907,1.515,,,0.345,0.474901921,22.68638735,11.36184505,31.37072951,0,24.35517783,0,0
3503,13.424,,101.936,85.293,-0.028,1.934,38.097,38.498,1.364,3.290213722,20.16926083,6.722436508,28.72798111,0,23.96341678,0,0
3504,15.503,,84.755,86.78,0.843,2.84,38.332,38.408,5.689,2.305388595,20.8327352,5.742001095,27.35953979,0,26.56944193,0,0
3505,17.094,,73.204,73.236,0.381,2.459,41.262,43.121,-1.095,0.599695391,21.58757114,9.980025154,31.72147324,0,25.75838277,0,0
3506,18.316,,93.182,104.389,-0.528,1.453,38.384,41.276,-1.713,3.779906498,22.93157636,5.738598143,33.01525966,0,25.2226867,0,0
3507,15.395,,103.539,100.301,-1.295,0.854,39.37,42.01,-0.618,0.54685953,24.89797261,1.961308217,30.27469965,0,25.85460183,0,0
3508,15.887,,80.397,89.912,-0.728,1.155,42.445,43.792,0.619,2.932475546,24.08681531,9.81569063,30.04545059,0,25.15567522,0,0
3509,16.773,,85.974,105.497,0.502,1.984,39.361,40.754,-0.578,5.104299776,26.61025858,11.62403554,32.86674477,0,27.28751603,0,0
3510,16.829,,87.009,97.122,-0.193,1.467,34.959,37.411,-1.046,5.90666608,28.50903021,10.31277836,35.96983595,0,26.27687547,0,0
3511,18.314,,71.178,83.683,-0.432,1.317,34.737,37.065,-1.688,6.4724943,22.98493964,14.45373421,32.25154548,0,22.888311,0,0
3512,20.045,,67.455,80.433,-0.954,0.679,29.97,34.195,-2.882,6.85072977,21.91899129,9.75888023,31.97579751,0,23.04496428,0.355210006,0
